window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7
2022-02-15,2022-02-21,2708,42586.464844,44578.277344,43937.070312,40552.132812,40026.023438,40118.101562,38423.210938,44667.21875,44578.277344,44132.972656,40929.152344,40418.878906,40119.890625,39394.4375,42491.035156,43456.691406,40249.371094,39637.617188,39713.058594,38112.8125,36950.476562,44575.203125,43961.859375,40538.011719,40030.976562,40122.15625,38431.378906,37075.28125,22721659051,19792547657,26246662813,23310007704,13736557863,18340576452,29280402798,,,,,,,,4.66877,-1.375975,-7.788223,-1.250765,0.227773,-4.214074,-3.528621,5.110036,2.515992,8.839009,3.184876,1.763404,5.002924,6.360637,,,,,,,
2022-02-16,2022-02-22,2709,44578.277344,43937.070312,40552.132812,40026.023438,40118.101562,38423.210938,37068.769531,44578.277344,44132.972656,40929.152344,40418.878906,40119.890625,39394.4375,38359.855469,43456.691406,40249.371094,39637.617188,39713.058594,38112.8125,36950.476562,36488.933594,43961.859375,40538.011719,40030.976562,40122.15625,38431.378906,37075.28125,38286.027344,19792547657,26246662813,23310007704,13736557863,18340576452,29280402798,25493150450,,,,,,,,-1.375975,-7.788223,-1.250765,0.227773,-4.214074,-3.528621,3.265642,2.515992,8.839009,3.184876,1.763404,5.002924,6.360637,5.047165,,,,,,,
2022-02-17,2022-02-23,2710,43937.070312,40552.132812,40026.023438,40118.101562,38423.210938,37068.769531,38285.28125,44132.972656,40929.152344,40418.878906,40119.890625,39394.4375,38359.855469,39122.394531,40249.371094,39637.617188,39713.058594,38112.8125,36950.476562,36488.933594,37201.816406,40538.011719,40030.976562,40122.15625,38431.378906,37075.28125,38286.027344,37296.570312,26246662813,23310007704,13736557863,18340576452,29280402798,25493150450,21849073843,,,,,,,,-7.788223,-1.250765,0.227773,-4.214074,-3.528621,3.265642,-2.584382,8.839009,3.184876,1.763404,5.002924,6.360637,5.047165,5.016492,,,,,,,
2022-02-18,2022-02-24,2711,40552.132812,40026.023438,40118.101562,38423.210938,37068.769531,38285.28125,37278.566406,40929.152344,40418.878906,40119.890625,39394.4375,38359.855469,39122.394531,38968.839844,39637.617188,39713.058594,38112.8125,36950.476562,36488.933594,37201.816406,34459.21875,40030.976562,40122.15625,38431.378906,37075.28125,38286.027344,37296.570312,38332.609375,23310007704,13736557863,18340576452,29280402798,25493150450,21849073843,46383802093,,,,,,,,-1.250765,0.227773,-4.214074,-3.528621,3.265642,-2.584382,2.77784,3.184876,1.763404,5.002924,6.360637,5.047165,5.016492,12.097088,,,,,,,
2022-02-19,2022-02-25,2712,40026.023438,40118.101562,38423.210938,37068.769531,38285.28125,37278.566406,38333.746094,40418.878906,40119.890625,39394.4375,38359.855469,39122.394531,38968.839844,39630.324219,39713.058594,38112.8125,36950.476562,36488.933594,37201.816406,34459.21875,38111.34375,40122.15625,38431.378906,37075.28125,38286.027344,37296.570312,38332.609375,39214.21875,13736557863,18340576452,29280402798,25493150450,21849073843,46383802093,26545599159,,,,,,,,0.227773,-4.214074,-3.528621,3.265642,-2.584382,2.77784,2.299894,1.763404,5.002924,6.360637,5.047165,5.016492,12.097088,3.962515,,,,,,,
2022-02-20,2022-02-26,2713,40118.101562,38423.210938,37068.769531,38285.28125,37278.566406,38333.746094,39213.082031,40119.890625,39394.4375,38359.855469,39122.394531,38968.839844,39630.324219,40005.347656,38112.8125,36950.476562,36488.933594,37201.816406,34459.21875,38111.34375,38702.535156,38431.378906,37075.28125,38286.027344,37296.570312,38332.609375,39214.21875,39105.148438,18340576452,29280402798,25493150450,21849073843,46383802093,26545599159,17467554129,,,,,,,,-4.214074,-3.528621,3.265642,-2.584382,2.77784,2.299894,-0.27814,5.002924,6.360637,5.047165,5.016492,12.097088,3.962515,3.322393,,,,,,,
2022-02-21,2022-02-27,2714,38423.210938,37068.769531,38285.28125,37278.566406,38333.746094,39213.082031,39098.699219,39394.4375,38359.855469,39122.394531,38968.839844,39630.324219,40005.347656,39778.941406,36950.476562,36488.933594,37201.816406,34459.21875,38111.34375,38702.535156,37268.976562,37075.28125,38286.027344,37296.570312,38332.609375,39214.21875,39105.148438,37709.785156,29280402798,25493150450,21849073843,46383802093,26545599159,17467554129,23450127612,,,,,,,,-3.528621,3.265642,-2.584382,2.77784,2.299894,-0.27814,-3.568234,6.360637,5.047165,5.016492,12.097088,3.962515,3.322393,6.419561,,,,,,,
2022-02-22,2022-02-28,2715,37068.769531,38285.28125,37278.566406,38333.746094,39213.082031,39098.699219,37706.0,38359.855469,39122.394531,38968.839844,39630.324219,40005.347656,39778.941406,43760.457031,36488.933594,37201.816406,34459.21875,38111.34375,38702.535156,37268.976562,37518.214844,38286.027344,37296.570312,38332.609375,39214.21875,39105.148438,37709.785156,43193.234375,25493150450,21849073843,46383802093,26545599159,17467554129,23450127612,35690014104,,,,,,,,3.265642,-2.584382,2.77784,2.299894,-0.27814,-3.568234,14.541184,5.047165,5.016492,12.097088,3.962515,3.322393,6.419561,16.555037,,,,,,,
2022-02-23,2022-03-01,2716,38285.28125,37278.566406,38333.746094,39213.082031,39098.699219,37706.0,43194.503906,39122.394531,38968.839844,39630.324219,40005.347656,39778.941406,43760.457031,44793.601562,37201.816406,34459.21875,38111.34375,38702.535156,37268.976562,37518.214844,42952.585938,37296.570312,38332.609375,39214.21875,39105.148438,37709.785156,43193.234375,44354.636719,21849073843,46383802093,26545599159,17467554129,23450127612,35690014104,32479047645,,,,,,,,-2.584382,2.77784,2.299894,-0.27814,-3.568234,14.541184,2.688852,5.016492,12.097088,3.962515,3.322393,6.419561,16.555037,4.262152,,,,,,,
2022-02-24,2022-03-02,2717,37278.566406,38333.746094,39213.082031,39098.699219,37706.0,43194.503906,44357.617188,38968.839844,39630.324219,40005.347656,39778.941406,43760.457031,44793.601562,45077.578125,34459.21875,38111.34375,38702.535156,37268.976562,37518.214844,42952.585938,43432.851562,38332.609375,39214.21875,39105.148438,37709.785156,43193.234375,44354.636719,43924.117188,46383802093,26545599159,17467554129,23450127612,35690014104,32479047645,29183112630,,,,,,,,2.77784,2.299894,-0.27814,-3.568234,14.541184,2.688852,-0.97063,12.097088,3.962515,3.322393,6.419561,16.555037,4.262152,3.707879,,,,,,,
2022-02-25,2022-03-03,2718,38333.746094,39213.082031,39098.699219,37706.0,43194.503906,44357.617188,43925.195312,39630.324219,40005.347656,39778.941406,43760.457031,44793.601562,45077.578125,44021.578125,38111.34375,38702.535156,37268.976562,37518.214844,42952.585938,43432.851562,41914.75,39214.21875,39105.148438,37709.785156,43193.234375,44354.636719,43924.117188,42451.789062,26545599159,17467554129,23450127612,35690014104,32479047645,29183112630,24967782593,,,,,,,,2.299894,-0.27814,-3.568234,14.541184,2.688852,-0.97063,-3.351981,3.962515,3.322393,6.419561,16.555037,4.262152,3.707879,4.7964,,,,,,,
2022-02-26,2022-03-04,2719,39213.082031,39098.699219,37706.0,43194.503906,44357.617188,43925.195312,42458.140625,40005.347656,39778.941406,43760.457031,44793.601562,45077.578125,44021.578125,42479.613281,38702.535156,37268.976562,37518.214844,42952.585938,43432.851562,41914.75,38805.847656,39105.148438,37709.785156,43193.234375,44354.636719,43924.117188,42451.789062,39137.605469,17467554129,23450127612,35690014104,32479047645,29183112630,24967782593,28516271427,,,,,,,,-0.27814,-3.568234,14.541184,2.688852,-0.97063,-3.351981,-7.806935,3.322393,6.419561,16.555037,4.262152,3.707879,4.7964,8.652677,,,,,,,
2022-02-27,2022-03-05,2720,39098.699219,37706.0,43194.503906,44357.617188,43925.195312,42458.140625,39148.449219,39778.941406,43760.457031,44793.601562,45077.578125,44021.578125,42479.613281,39566.335938,37268.976562,37518.214844,42952.585938,43432.851562,41914.75,38805.847656,38777.035156,37709.785156,43193.234375,44354.636719,43924.117188,42451.789062,39137.605469,39400.585938,23450127612,35690014104,32479047645,29183112630,24967782593,28516271427,16975917450,,,,,,,,-3.568234,14.541184,2.688852,-0.97063,-3.351981,-7.806935,0.671938,6.419561,16.555037,4.262152,3.707879,4.7964,8.652677,2.016174,,,,,,,
2022-02-28,2022-03-06,2721,37706.0,43194.503906,44357.617188,43925.195312,42458.140625,39148.449219,39404.199219,43760.457031,44793.601562,45077.578125,44021.578125,42479.613281,39566.335938,39640.175781,37518.214844,42952.585938,43432.851562,41914.75,38805.847656,38777.035156,38211.648438,43193.234375,44354.636719,43924.117188,42451.789062,39137.605469,39400.585938,38419.984375,35690014104,32479047645,29183112630,24967782593,28516271427,16975917450,19745229902,,,,,,,,14.541184,2.688852,-0.97063,-3.351981,-7.806935,0.671938,-2.488799,16.555037,4.262152,3.707879,4.7964,8.652677,2.016174,3.625318,,,,,,,
2022-03-01,2022-03-07,2722,43194.503906,44357.617188,43925.195312,42458.140625,39148.449219,39404.199219,38429.304688,44793.601562,45077.578125,44021.578125,42479.613281,39566.335938,39640.175781,39430.226562,42952.585938,43432.851562,41914.75,38805.847656,38777.035156,38211.648438,37260.203125,44354.636719,43924.117188,42451.789062,39137.605469,39400.585938,38419.984375,38062.039062,32479047645,29183112630,24967782593,28516271427,16975917450,19745229902,28546143503,,,,,,,,2.688852,-0.97063,-3.351981,-7.806935,0.671938,-2.488799,-0.931664,4.262152,3.707879,4.7964,8.652677,2.016174,3.625318,5.646793,,,,,,,
2022-03-02,2022-03-08,2723,44357.617188,43925.195312,42458.140625,39148.449219,39404.199219,38429.304688,38059.902344,45077.578125,44021.578125,42479.613281,39566.335938,39640.175781,39430.226562,39304.441406,43432.851562,41914.75,38805.847656,38777.035156,38211.648438,37260.203125,37957.386719,43924.117188,42451.789062,39137.605469,39400.585938,38419.984375,38062.039062,38737.269531,29183112630,24967782593,28516271427,16975917450,19745229902,28546143503,25776583476,,,,,,,,-0.97063,-3.351981,-7.806935,0.671938,-2.488799,-0.931664,1.774026,3.707879,4.7964,8.652677,2.016174,3.625318,5.646793,3.539301,,,,,,,
2022-03-03,2022-03-09,2724,43925.195312,42458.140625,39148.449219,39404.199219,38429.304688,38059.902344,38742.816406,44021.578125,42479.613281,39566.335938,39640.175781,39430.226562,39304.441406,42465.671875,41914.75,38805.847656,38777.035156,38211.648438,37260.203125,37957.386719,38706.09375,42451.789062,39137.605469,39400.585938,38419.984375,38062.039062,38737.269531,41982.925781,24967782593,28516271427,16975917450,19745229902,28546143503,25776583476,32284121034,,,,,,,,-3.351981,-7.806935,0.671938,-2.488799,-0.931664,1.774026,8.37864,4.7964,8.652677,2.016174,3.625318,5.646793,3.539301,9.703936,,,,,,,
2022-03-04,2022-03-10,2725,42458.140625,39148.449219,39404.199219,38429.304688,38059.902344,38742.816406,41974.070312,42479.613281,39566.335938,39640.175781,39430.226562,39304.441406,42465.671875,42004.726562,38805.847656,38777.035156,38211.648438,37260.203125,37957.386719,38706.09375,38832.941406,39137.605469,39400.585938,38419.984375,38062.039062,38737.269531,41982.925781,39437.460938,28516271427,16975917450,19745229902,28546143503,25776583476,32284121034,31078064711,,,,,,,,-7.806935,0.671938,-2.488799,-0.931664,1.774026,8.37864,-6.063095,8.652677,2.016174,3.625318,5.646793,3.539301,9.703936,7.556535,,,,,,,
2022-03-05,2022-03-11,2726,39148.449219,39404.199219,38429.304688,38059.902344,38742.816406,41974.070312,39439.96875,39566.335938,39640.175781,39430.226562,39304.441406,42465.671875,42004.726562,40081.679688,38777.035156,38211.648438,37260.203125,37957.386719,38706.09375,38832.941406,38347.433594,39400.585938,38419.984375,38062.039062,38737.269531,41982.925781,39437.460938,38794.972656,16975917450,19745229902,28546143503,25776583476,32284121034,31078064711,26364890465,,,,,,,,0.671938,-2.488799,-0.931664,1.774026,8.37864,-6.063095,-1.629132,2.016174,3.625318,5.646793,3.539301,9.703936,7.556535,4.397179,,,,,,,
2022-03-06,2022-03-12,2727,39404.199219,38429.304688,38059.902344,38742.816406,41974.070312,39439.96875,38794.464844,39640.175781,39430.226562,39304.441406,42465.671875,42004.726562,40081.679688,39308.597656,38211.648438,37260.203125,37957.386719,38706.09375,38832.941406,38347.433594,38772.535156,38419.984375,38062.039062,38737.269531,41982.925781,39437.460938,38794.972656,38904.011719,19745229902,28546143503,25776583476,32284121034,31078064711,26364890465,14616450657,,,,,,,,-2.488799,-0.931664,1.774026,8.37864,-6.063095,-1.629132,0.281065,3.625318,5.646793,3.539301,9.703936,7.556535,4.397179,1.381802,,,,,,,
2022-03-07,2022-03-13,2728,38429.304688,38059.902344,38742.816406,41974.070312,39439.96875,38794.464844,38884.726562,39430.226562,39304.441406,42465.671875,42004.726562,40081.679688,39308.597656,39209.351562,37260.203125,37957.386719,38706.09375,38832.941406,38347.433594,38772.535156,37728.144531,38062.039062,38737.269531,41982.925781,39437.460938,38794.972656,38904.011719,37849.664062,28546143503,25776583476,32284121034,31078064711,26364890465,14616450657,17300745310,,,,,,,,-0.931664,1.774026,8.37864,-6.063095,-1.629132,0.281065,-2.710126,5.646793,3.539301,9.703936,7.556535,4.397179,1.381802,3.809226,,,,,,,
2022-03-08,2022-03-14,2729,38059.902344,38742.816406,41974.070312,39439.96875,38794.464844,38884.726562,37846.316406,39304.441406,42465.671875,42004.726562,40081.679688,39308.597656,39209.351562,39742.5,37957.386719,38706.09375,38832.941406,38347.433594,38772.535156,37728.144531,37680.734375,38737.269531,41982.925781,39437.460938,38794.972656,38904.011719,37849.664062,39666.753906,25776583476,32284121034,31078064711,26364890465,14616450657,17300745310,24322159070,,,,,,,,1.774026,8.37864,-6.063095,-1.629132,0.281065,-2.710126,4.800808,3.539301,9.703936,7.556535,4.397179,1.381802,3.809226,5.447731,,,,,,,
2022-03-09,2022-03-15,2730,38742.816406,41974.070312,39439.96875,38794.464844,38884.726562,37846.316406,39664.25,42465.671875,42004.726562,40081.679688,39308.597656,39209.351562,39742.5,39794.628906,38706.09375,38832.941406,38347.433594,38772.535156,37728.144531,37680.734375,38310.210938,41982.925781,39437.460938,38794.972656,38904.011719,37849.664062,39666.753906,39338.785156,32284121034,31078064711,26364890465,14616450657,17300745310,24322159070,23934000868,,,,,,,,8.37864,-6.063095,-1.629132,0.281065,-2.710126,4.800808,-0.82681,9.703936,7.556535,4.397179,1.381802,3.809226,5.447731,3.742458,,,,,,,
2022-03-10,2022-03-16,2731,41974.070312,39439.96875,38794.464844,38884.726562,37846.316406,39664.25,39335.570312,42004.726562,40081.679688,39308.597656,39209.351562,39742.5,39794.628906,41465.453125,38832.941406,38347.433594,38772.535156,37728.144531,37680.734375,38310.210938,39022.347656,39437.460938,38794.972656,38904.011719,37849.664062,39666.753906,39338.785156,41143.929688,31078064711,26364890465,14616450657,17300745310,24322159070,23934000868,39616916192,,,,,,,,-6.063095,-1.629132,0.281065,-2.710126,4.800808,-0.82681,4.588714,7.556535,4.397179,1.381802,3.809226,5.447731,3.742458,6.210932,,,,,,,
2022-03-11,2022-03-17,2732,39439.96875,38794.464844,38884.726562,37846.316406,39664.25,39335.570312,41140.84375,40081.679688,39308.597656,39209.351562,39742.5,39794.628906,41465.453125,41287.535156,38347.433594,38772.535156,37728.144531,37680.734375,38310.210938,39022.347656,40662.871094,38794.972656,38904.011719,37849.664062,39666.753906,39338.785156,41143.929688,40951.378906,26364890465,14616450657,17300745310,24322159070,23934000868,39616916192,22009601093,,,,,,,,-1.629132,0.281065,-2.710126,4.800808,-0.82681,4.588714,-0.467993,4.397179,1.381802,3.809226,5.447731,3.742458,6.210932,1.518355,,,,,,,
2022-03-12,2022-03-18,2733,38794.464844,38884.726562,37846.316406,39664.25,39335.570312,41140.84375,40944.839844,39308.597656,39209.351562,39742.5,39794.628906,41465.453125,41287.535156,42195.746094,38772.535156,37728.144531,37680.734375,38310.210938,39022.347656,40662.871094,40302.398438,38904.011719,37849.664062,39666.753906,39338.785156,41143.929688,40951.378906,41801.15625,14616450657,17300745310,24322159070,23934000868,39616916192,22009601093,34421564942,,,,,,,,0.281065,-2.710126,4.800808,-0.82681,4.588714,-0.467993,2.075088,1.381802,3.809226,5.447731,3.742458,6.210932,1.518355,4.624142,,,,,,,
2022-03-13,2022-03-19,2734,38884.726562,37846.316406,39664.25,39335.570312,41140.84375,40944.839844,41794.648438,39209.351562,39742.5,39794.628906,41465.453125,41287.535156,42195.746094,42316.554688,37728.144531,37680.734375,38310.210938,39022.347656,40662.871094,40302.398438,41602.667969,37849.664062,39666.753906,39338.785156,41143.929688,40951.378906,41801.15625,42190.652344,17300745310,24322159070,23934000868,39616916192,22009601093,34421564942,19664853187,,,,,,,,-2.710126,4.800808,-0.82681,4.588714,-0.467993,2.075088,0.931783,3.809226,5.447731,3.742458,6.210932,1.518355,4.624142,1.708082,,,,,,,
2022-03-14,2022-03-20,2735,37846.316406,39664.25,39335.570312,41140.84375,40944.839844,41794.648438,42191.40625,39742.5,39794.628906,41465.453125,41287.535156,42195.746094,42316.554688,42241.164062,37680.734375,38310.210938,39022.347656,40662.871094,40302.398438,41602.667969,41004.757812,39666.753906,39338.785156,41143.929688,40951.378906,41801.15625,42190.652344,41247.824219,24322159070,23934000868,39616916192,22009601093,34421564942,19664853187,20127946682,,,,,,,,4.800808,-0.82681,4.588714,-0.467993,2.075088,0.931783,-2.234685,5.447731,3.742458,6.210932,1.518355,4.624142,1.708082,2.930469,,,,,,,
2022-03-15,2022-03-21,2736,39664.25,39335.570312,41140.84375,40944.839844,41794.648438,42191.40625,41246.132812,39794.628906,41465.453125,41287.535156,42195.746094,42316.554688,42241.164062,41454.410156,38310.210938,39022.347656,40662.871094,40302.398438,41602.667969,41004.757812,40668.042969,39338.785156,41143.929688,40951.378906,41801.15625,42190.652344,41247.824219,41077.996094,23934000868,39616916192,22009601093,34421564942,19664853187,20127946682,24615543271,,,,,,,,-0.82681,4.588714,-0.467993,2.075088,0.931783,-2.234685,-0.411726,3.742458,6.210932,1.518355,4.624142,1.708082,2.930469,1.906523,,,,,,,
2022-03-16,2022-03-22,2737,39335.570312,41140.84375,40944.839844,41794.648438,42191.40625,41246.132812,41074.105469,41465.453125,41287.535156,42195.746094,42316.554688,42241.164062,41454.410156,43124.707031,39022.347656,40662.871094,40302.398438,41602.667969,41004.757812,40668.042969,40948.28125,41143.929688,40951.378906,41801.15625,42190.652344,41247.824219,41077.996094,42358.808594,39616916192,22009601093,34421564942,19664853187,20127946682,24615543271,32004652376,,,,,,,,4.588714,-0.467993,2.075088,0.931783,-2.234685,-0.411726,3.118001,6.210932,1.518355,4.624142,1.708082,2.930469,1.906523,5.298778,,,,,,,
2022-03-17,2022-03-23,2738,41140.84375,40944.839844,41794.648438,42191.40625,41246.132812,41074.105469,42364.378906,41287.535156,42195.746094,42316.554688,42241.164062,41454.410156,43124.707031,42893.507812,40662.871094,40302.398438,41602.667969,41004.757812,40668.042969,40948.28125,41877.507812,40951.378906,41801.15625,42190.652344,41247.824219,41077.996094,42358.808594,42892.957031,22009601093,34421564942,19664853187,20127946682,24615543271,32004652376,25242943069,,,,,,,,-0.467993,2.075088,0.931783,-2.234685,-0.411726,3.118001,1.261009,1.518355,4.624142,1.708082,2.930469,1.906523,5.298778,2.398241,,,,,,,
